session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_029402,user_08459,movie_0676,9/28/25,Desktop,152,11.6,started,HD,Canada,FALSE,,lmorris@example.org,Laura,Cunningham,46,Male,USA,Virginia,Abigailville,Standard,2024-03-08,TRUE,8.82,Desktop,4,2022-12-11 10:05:57,Dream Hero,Movie,Adventure,Adventure,2004,174,TV-Y7,English,France,9,416301,268961079,,,TRUE,2024-02-04,FALSE
session_047794,user_09459,movie_0387,12/17/25,Smart TV,175.9,82.7,paused,SD,USA,FALSE,,hernandezlarry@example.com,Janet,Stafford,22,Male,USA,Arizona,North Matthew,Premium,2025-02-11,TRUE,36.66,Gaming Console,4,2025-05-29 4:09:50,Night King,Movie,Animation,,2024,90,TV-14,English,India,,,,,,FALSE,2025-06-09,TRUE
session_073088,user_01518,movie_0076,4/18/25,Tablet,19.9,84.1,paused,4K,USA,FALSE,,fvaughn@example.org,Paula,Moore,54,Male,USA,North Carolina,Port Jody,Premium,2024-03-10,FALSE,4.46,Mobile,2,2025-01-22 4:36:59,Empire Battle,Movie,Family,Documentary,2023,108,G,English,USA,6.8,20837483,4643156,,,TRUE,2023-05-30,FALSE
session_097963,user_00426,movie_0978,8/9/25,Tablet,81.5,36.9,completed,4K,USA,FALSE,,romancatherine@example.com,Travis,Morgan,,Male,Canada,Saskatchewan,Johnsonhaven,Premium,2023-09-24,TRUE,15.65,Tablet,2,2022-12-06 16:32:02,City Night,Movie,Romance,Music,2017,93,PG-13,Korean,UK,8.5,1669938,5999880,,,TRUE,2022-03-23,TRUE
session_083899,user_01296,movie_0706,6/9/24,Desktop,45.7,,completed,4K,USA,FALSE,,carol86@example.org,Lisa,Delacruz,41,Prefer not to say,USA,Georgia,Port Robert,Premium,2023-06-23,TRUE,2.72,Laptop,3,2022-12-25 11:21:37,New City,Movie,Drama,Mystery,2011,72,TV-PG,English,USA,6.4,602601,,,,FALSE,2021-03-05,TRUE
session_055861,user_04831,movie_0220,8/12/25,Tablet,42,59.9,paused,4K,USA,FALSE,,kellycallahan@example.com,Megan,Gillespie,42,Male,USA,Arizona,Johnsonland,Premium,2024-01-12,TRUE,12.06,Smart TV,2,2024-11-08 3:25:05,An War,TV Series,Comedy,History,2009,47,TV-MA,French,Germany,8.1,,,9,40,FALSE,2022-02-21,FALSE
session_069582,user_01552,movie_0694,11/27/25,Smart TV,56.5,85.4,completed,Ultra HD,USA,FALSE,,burnsshawn@example.org,Joseph,Rasmussen,22,Male,USA,Tennessee,Loriborough,Standard,2022-10-22,TRUE,20.62,Gaming Console,1,2022-09-23 17:02:23,Kingdom Day,Movie,Action,,1996,89,PG,English,UK,5.9,6072218,37239804,,,FALSE,2023-01-14,FALSE
session_058928,user_02328,movie_0644,7/7/24,Mobile,52.7,89.2,completed,SD,Canada,FALSE,,ashley17@example.com,Stephanie,Duarte,25,Other,Canada,Newfoundland and Labrador,North Janice,Premium,2023-03-23,TRUE,,Smart TV,3,2023-04-18 17:07:18,Kingdom Hero,TV Series,Mystery,,2010,24,NC-17,Italian,South Korea,6.2,,,5,197,FALSE,2021-12-13,FALSE
session_095574,user_08971,movie_0652,5/12/25,Smart TV,109.8,75.7,paused,HD,USA,TRUE,4,mark25@example.net,Russell,Collins,51,Male,USA,Maryland,Harrisport,Standard,2023-10-12,TRUE,,Laptop,2,2023-06-29 9:34:55,Our Night,Movie,History,,2015,102,TV-MA,English,USA,10,14939487,21771252,,,FALSE,2024-10-15,TRUE
session_040735,user_09340,movie_0955,3/30/25,Laptop,72.5,97.4,stopped,4K,USA,FALSE,,tylerjones@example.net,Kelsey,Porter,49,Male,USA,Illinois,Lake Jennifer,Premium+,2025-06-15,TRUE,1.4,Smart TV,3,2023-05-09 11:46:47,Queen Empire,Movie,Fantasy,,2022,87,PG-13,Spanish,USA,7.2,,,,,TRUE,2022-03-03,FALSE
session_097217,user_04007,movie_0799,9/11/25,Mobile,,6.1,stopped,HD,USA,FALSE,,fgregory@example.net,Nicole,Jones,36,Male,Canada,Manitoba,Samanthaton,Standard,2025-03-27,TRUE,21.49,Desktop,2,2023-01-15 22:05:23,Fire Secret,TV Series,Crime,,1992,39,TV-PG,English,USA,8.3,,,11,163,TRUE,2023-03-11,FALSE
session_013998,user_09844,movie_0733,2/17/25,Tablet,,97.7,started,SD,Canada,FALSE,2,mwoods@example.com,Jose,Peters,55,Male,USA,Ohio,Hayesland,Premium,2023-07-29,TRUE,38.58,Laptop,4,2025-03-22 4:46:48,Story Love,Movie,Animation,Action,1992,121,TV-PG,English,USA,7.2,1205813,359088664,,,FALSE,2024-08-24,FALSE
session_017515,user_06675,movie_0131,9/2/25,Laptop,24,,started,HD,Canada,FALSE,,anthony08@example.org,Nicholas,May,30,Male,Canada,Newfoundland and Labrador,Karenmouth,Standard,2023-09-14,TRUE,9.8,Mobile,2,2024-01-09 20:13:48,Story Mystery,Movie,Sci-Fi,,2024,115,TV-Y7,English,USA,6.4,31998338,4303498,,,TRUE,2025-04-25,FALSE
session_079285,user_05260,movie_0125,12/1/24,Desktop,107.2,72.5,completed,SD,USA,FALSE,,davidvillanueva@example.org,Karen,Pace,54,Female,USA,Georgia,Johnsonchester,Premium,2023-11-17,FALSE,9.29,Desktop,2,2023-01-21 8:31:17,Our Queen,Movie,Western,Music,2010,105,PG,English,Canada,5,16341730,39189864,,,TRUE,2022-01-10,FALSE
session_093946,user_03789,movie_0655,12/27/25,Tablet,4.6,43,started,4K,USA,TRUE,,pyang@example.com,Kelly,Herring,,Female,Canada,Newfoundland and Labrador,Dorisfurt,Basic,2024-08-11,TRUE,15.08,Smart TV,1,2024-02-16 2:08:01,Hero Kingdom,Movie,Fantasy,Adventure,1995,166,TV-Y,English,USA,7.5,1537325,14483384,,,TRUE,2022-11-10,FALSE
session_012714,user_03971,movie_0027,11/8/25,Mobile,46.8,57.7,paused,4K,USA,TRUE,3,beckermadeline@example.com,Kelly,Schneider,23,Female,Canada,Saskatchewan,West Sarahfurt,Premium,2023-05-11,TRUE,5.8,Mobile,2,2024-08-25 6:19:47,House House,Stand-up Comedy,Western,,2012,60,PG-13,English,South Korea,7,,,,,TRUE,2021-09-19,FALSE
session_017275,user_01462,movie_0508,1/20/24,Desktop,67.3,36.7,paused,4K,USA,FALSE,,christinacooper@example.com,Carol,Patterson,24,Male,USA,Maryland,South Sean,Standard,2024-08-25,TRUE,20.41,Tablet,2,2024-11-01 22:50:59,Last Hero,Movie,Adventure,Crime,1956,123,PG,English,Canada,8.1,1074818,32843910,,,FALSE,2023-10-13,FALSE
session_002120,user_01404,movie_0018,12/13/24,Mobile,100.3,71.1,stopped,HD,USA,FALSE,,hcooper@example.net,Amber,Robinson,49,Female,USA,Pennsylvania,Jonathanland,Premium,2023-06-06,TRUE,0.11,Smart TV,5,2023-04-25 5:22:43,Princess Phoenix,Movie,Adventure,,2011,116,PG,English,France,7.6,10555440,7278095,,,TRUE,2021-04-04,FALSE
session_014726,user_05153,movie_0629,11/28/24,Desktop,31.4,79.5,completed,HD,USA,FALSE,,lawrence13@example.org,Carrie,Young,,Female,USA,Pennsylvania,Andersonstad,Basic,2025-03-15,TRUE,8.2,Smart TV,2,2025-01-07 11:50:44,Adventure Secret,Documentary,Adventure,,1999,104,TV-MA,Japanese,USA,8.2,,,,,TRUE,2023-11-14,FALSE
session_033591,user_05277,movie_0246,9/5/24,Mobile,41.6,51.9,completed,4K,USA,FALSE,,jimmy85@example.com,Anthony,Beasley,55,Female,USA,New York,Hollyhaven,Basic,2024-02-28,TRUE,7.88,Smart TV,1,2024-04-23 13:03:21,Empire Adventure,Documentary,Documentary,,2001,71,NC-17,English,UK,1.2,,,,,FALSE,2022-10-12,FALSE
session_042472,user_02567,movie_0533,9/6/25,Mobile,62.5,51.7,completed,HD,USA,TRUE,4,mlewis@example.com,Ronald,Banks,20,,Canada,Nova Scotia,New Phillipville,Premium,2024-03-10,FALSE,8.62,Laptop,2,2025-02-25 11:09:09,First Ice,Stand-up Comedy,Thriller,,2007,61,TV-14,English,USA,6,,,,,FALSE,2025-01-11,TRUE
session_020670,user_08401,movie_0156,3/27/25,Laptop,27.4,41.5,paused,SD,USA,FALSE,,bethpena@example.com,Michael,Hinton,49,Male,USA,California,Zunigamouth,Standard,2023-11-18,TRUE,26.95,Smart TV,2,2024-04-28 19:30:53,An Ice,Movie,History,Thriller,2019,111,TV-14,English,France,6,19903417,10427828,,,TRUE,2023-07-16,FALSE
session_049928,user_09755,movie_0631,1/11/24,Tablet,193.9,75.1,paused,HD,USA,FALSE,,bradshawshannon@example.org,Alicia,Wise,,Male,USA,Virginia,West Monica,Basic,2024-10-30,TRUE,13.57,Smart TV,4,2023-05-06 4:35:48,Warrior Kingdom,Movie,War,War,2003,81,TV-PG,English,South Korea,4.8,19341025,120445111,,,FALSE,2022-11-26,FALSE
session_041400,user_08264,movie_0628,12/21/25,Desktop,4.2,54.8,completed,4K,USA,TRUE,4,kbyrd@example.net,Erika,Lester,34,Male,USA,Florida,South Aaron,Basic,2022-12-27,FALSE,6.56,Desktop,3,2025-03-30 22:25:15,Phoenix Story,TV Series,Music,,2010,45,TV-14,English,Canada,8,,,13,170,FALSE,2024-04-11,FALSE
session_030647,user_04643,movie_0332,6/16/24,Smart TV,,20.1,started,HD,USA,FALSE,,richardsonsophia@example.com,Christopher,Mcclure,38,Male,USA,New Jersey,West Danielbury,Premium,2024-12-26,TRUE,20.81,Smart TV,2,2024-10-01 23:20:31,Queen Dream,Stand-up Comedy,Fantasy,Crime,1997,75,TV-Y7,Spanish,USA,6.5,,,,,TRUE,2023-07-11,FALSE
session_053174,user_07891,movie_0720,4/20/24,Desktop,7.8,84.5,completed,SD,USA,TRUE,,brianna36@example.net,Lindsey,Lester,35,Female,Canada,Alberta,Jenniferchester,Standard,2024-06-17,FALSE,2.58,Laptop,2,2024-05-31 14:14:34,Legend War,Stand-up Comedy,Western,History,2007,80,PG-13,English,USA,6.5,,,,,TRUE,2023-11-07,FALSE
session_048408,user_03159,movie_0788,10/24/24,Smart TV,96.3,51.3,paused,HD,USA,TRUE,,xwebb@example.net,Bonnie,Conway,35,Female,USA,Massachusetts,Taylorbury,Premium+,2023-04-13,TRUE,41.1,Mobile,5,2024-02-03 14:49:41,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44,TV-Y7,Spanish,South Korea,6,,,,,TRUE,2021-10-10,FALSE
session_099158,user_05600,movie_0565,7/27/25,Smart TV,13.5,1.7,stopped,SD,Canada,FALSE,,joycewalker@example.com,Bethany,Jackson,38,Male,USA,North Carolina,Butlerland,Premium,2023-09-27,TRUE,10.56,Smart TV,4,2022-12-01 1:07:13,Dragon Family,Stand-up Comedy,Music,,2005,54,G,English,USA,6.9,,,,,FALSE,2021-07-18,FALSE
session_092413,user_05675,movie_0583,3/30/25,Laptop,36.3,90.9,paused,SD,Canada,FALSE,,palmerjermaine@example.org,Arthur,Norman,18,Prefer not to say,USA,New York,Greenton,Basic,2023-06-15,TRUE,17.1,Laptop,2,2024-06-26 1:42:41,Hero Ice,Movie,Comedy,,1999,101,PG,English,USA,6.8,3951401,32741225,,,FALSE,2023-07-24,FALSE
session_088027,user_00661,movie_0849,5/8/25,Mobile,56.1,44.7,completed,HD,USA,FALSE,,greenstephanie@example.org,Raymond,Marshall,42,Male,USA,Indiana,Ginaville,Premium,2024-12-29,TRUE,1.32,Gaming Console,,2023-01-26 8:29:53,House King,Movie,Adventure,,1994,136,TV-MA,English,South Korea,5.3,1868982,134002064,,,FALSE,2021-03-02,FALSE
session_041948,user_04858,movie_0437,2/20/25,Smart TV,27.3,15.4,stopped,HD,USA,FALSE,,shaffermichael@example.org,Thomas,Perez,39,Female,Canada,Prince Edward Island,Lake Karenville,Premium,2023-06-15,TRUE,14.31,Mobile,2,2023-07-30 3:21:31,Ice Secret,Movie,Animation,Drama,2016,93,TV-PG,English,USA,8,237105,,,,TRUE,2023-02-19,FALSE
session_069776,user_02810,movie_0888,2/9/25,Mobile,19.2,7.3,stopped,HD,USA,FALSE,4,nrogers@example.com,Andrew,Ramsey,46,Female,USA,Georgia,Leeland,Premium,2023-08-21,TRUE,5.95,Smart TV,3,2023-09-08 8:42:54,Adventure Phoenix,Limited Series,Documentary,Fantasy,2009,61,PG,English,South Korea,7.1,,,14,196,TRUE,2024-06-20,FALSE
session_090030,user_05810,movie_0767,2/2/24,Smart TV,72.5,34.4,started,HD,USA,FALSE,3,paul20@example.com,Michael,Baker,,Male,USA,Georgia,Patelstad,Standard,2024-12-21,FALSE,,Smart TV,3,2022-08-25 16:12:00,Old Fire,Movie,Mystery,,2007,94,TV-14,English,USA,6.9,1521182,,,,FALSE,2023-07-27,FALSE
session_021051,user_06245,movie_0966,8/28/25,Tablet,18.7,60.3,completed,4K,USA,FALSE,,norma97@example.com,Madison,Lewis,37,Male,Canada,Newfoundland and Labrador,North Jamestown,Basic,2024-02-11,TRUE,8.73,Laptop,3,2023-07-06 7:40:12,A Adventure,Stand-up Comedy,Crime,,2024,70,TV-G,English,USA,5.9,,,,,FALSE,2024-01-20,FALSE
session_019892,user_06276,movie_0433,4/2/24,Mobile,77.4,83.9,stopped,HD,Canada,FALSE,,phammelissa@example.org,Dawn,Melendez,31,Male,USA,Washington,North Codytown,Standard,2025-06-08,TRUE,18.3,Laptop,1,2022-08-22 21:57:27,Our City,Movie,Crime,,1999,113,TV-MA,English,France,6.5,,2627409,,,FALSE,2024-07-19,TRUE
session_026720,user_05033,movie_0090,4/21/24,Smart TV,69.2,30.6,completed,SD,USA,FALSE,,daniellewise@example.net,Sandra,Mendoza,27,Female,USA,New York,New Kathleenburgh,Premium,2024-02-09,TRUE,14.45,Tablet,2,2023-02-09 14:49:09,Ice Kingdom,Documentary,Animation,Biography,2003,107,TV-PG,English,USA,8.7,,,,,FALSE,2021-12-24,TRUE
session_074020,user_09978,movie_0369,2/22/24,Smart TV,73.4,59,paused,HD,Canada,FALSE,,benjamingreen@example.com,Danielle,Fernandez,45,Male,Canada,New Brunswick,Kempview,Basic,2024-10-15,TRUE,,Mobile,,2023-07-02 9:03:44,Big Ice,Documentary,Family,Adventure,2008,58,TV-Y,Hindi,Japan,5.9,,,,,FALSE,2023-05-08,FALSE
session_015598,user_05752,movie_0258,1/5/25,Desktop,89.7,41.3,completed,Ultra HD,Canada,FALSE,,huangryan@example.com,Lindsay,Hall,13,Male,USA,Arizona,Wellsville,Premium,2024-03-27,TRUE,13.45,Tablet,2,2025-06-29 14:18:25,Adventure Love,Movie,Music,,2009,161,TV-PG,English,USA,8.8,1206373,,,,FALSE,2021-10-29,FALSE
session_024267,user_02611,movie_0858,6/18/24,Laptop,48,46.5,started,HD,USA,FALSE,,martinjennifer@example.net,Shelly,Mcknight,16,Male,USA,Arizona,New Abigail,Basic,2024-10-13,TRUE,24.61,Tablet,3,2024-09-19 0:11:23,Fire Mystery,TV Series,Horror,,1997,28,TV-PG,French,USA,4.6,,,5,68,TRUE,2024-03-21,FALSE
session_017820,user_05717,movie_0607,5/12/25,Desktop,102.7,29,completed,4K,Canada,FALSE,,bellkari@example.org,Tyrone,Watkins,11,Male,Canada,Nova Scotia,Conradton,Premium+,2023-06-01,TRUE,,Gaming Console,3,2025-05-22 2:22:39,The War,Documentary,Romance,,2002,86,TV-Y7,English,USA,7.6,,,,,TRUE,2024-06-15,FALSE
session_040481,user_01059,movie_0875,1/16/24,Mobile,52,99,started,HD,Canada,FALSE,,delgadomario@example.org,Jeffrey,Thompson,52,Male,USA,Tennessee,Elizabethbury,Premium,2024-07-21,TRUE,9.08,Tablet,4,2022-10-11 9:11:38,Empire Dragon,Limited Series,Fantasy,Crime,2016,41,NC-17,English,USA,6.2,,,8,156,TRUE,2024-01-10,FALSE
session_090646,user_06875,movie_0262,6/29/25,Smart TV,63.1,,paused,4K,USA,FALSE,,gberg@example.net,Andrew,Shepherd,,Female,USA,Wisconsin,Woodfort,Basic,2023-01-02,FALSE,13.29,Tablet,3,2023-04-03 4:06:51,House Secret,Movie,Sport,,2020,127,TV-G,English,USA,4.8,,5863373,,,FALSE,2023-02-02,FALSE
session_026213,user_09248,movie_0213,3/18/24,Smart TV,52.1,19.8,started,4K,USA,FALSE,,pray@example.com,Mary,Rice,,Male,USA,North Carolina,West Isaacville,Standard,2022-11-13,TRUE,12.47,Smart TV,1,2023-01-09 12:33:08,Queen House,TV Series,Fantasy,,2015,44,PG,English,Canada,7.9,,,10,115,TRUE,2025-03-15,FALSE
session_059418,user_07176,movie_0495,7/22/25,Tablet,114.4,30.2,stopped,HD,USA,FALSE,,vmendoza@example.net,Jose,Jennings,49,Male,USA,Pennsylvania,Lake Tammy,Standard,2023-06-04,TRUE,28.37,Smart TV,,2023-10-26 20:43:46,City Legend,TV Series,War,Biography,1997,44,PG,English,USA,7.7,,,,64,TRUE,2024-01-14,FALSE
session_023467,user_03042,movie_0946,1/18/24,Mobile,66,26,started,HD,USA,FALSE,,christianjohnson@example.org,Frederick,Mcdonald,43,Prefer not to say,Canada,New Brunswick,South Heatherport,Premium,2024-02-06,TRUE,8.41,Gaming Console,7,2022-08-14 18:41:10,Quest Warrior,Movie,Comedy,Action,2001,83,G,English,France,6.5,10571426,2106307,,,FALSE,2023-09-28,FALSE
session_018556,user_09248,movie_0169,3/11/24,Smart TV,65.2,85.8,paused,HD,Canada,FALSE,,pray@example.com,Mary,Rice,,Male,USA,North Carolina,West Isaacville,Standard,2022-11-13,TRUE,12.47,Smart TV,1,2023-01-09 12:33:08,Storm Day,TV Series,Western,,1998,53,TV-PG,English,Canada,6.9,,,13,81,FALSE,2025-01-20,FALSE
session_061502,user_06091,movie_0948,12/6/24,Smart TV,4,99.8,completed,SD,USA,FALSE,,jonwilson@example.com,Stephanie,Luna,,Male,USA,Georgia,Huntershire,Standard,2023-01-25,TRUE,9.47,Smart TV,1,2022-09-09 20:47:45,Little Night,TV Series,History,,2015,52,TV-Y,English,USA,6.8,,,1,164,TRUE,2022-11-15,FALSE
session_066263,user_08726,movie_0980,8/20/25,Laptop,88.8,62.9,paused,HD,USA,FALSE,,fellison@example.org,Emma,Hartman,21,Male,USA,Washington,West Brittanyfort,Basic,2024-12-09,TRUE,12.14,Laptop,3,2025-03-17 5:04:40,War Battle,TV Series,Adventure,Biography,1966,17,TV-MA,Spanish,USA,8,,,13,166,FALSE,2024-03-11,FALSE
session_039969,user_02182,movie_0447,7/15/25,Mobile,77.5,52.8,started,4K,Canada,FALSE,,deanlewis@example.org,Dennis,Ward,29,,Canada,Newfoundland and Labrador,Hayesburgh,Standard,2023-12-14,TRUE,2.64,Smart TV,2,2023-12-04 15:41:02,House Night,Stand-up Comedy,History,,2005,31,G,Italian,Germany,4.7,,,,,FALSE,2023-04-30,TRUE
session_041552,user_09109,movie_0987,4/9/24,Desktop,,,stopped,HD,USA,FALSE,,alexandercurtis@example.org,Stephanie,Hughes,43,Male,USA,Virginia,Martinezburgh,Basic,2024-08-07,TRUE,10.6,Laptop,3,2023-03-26 18:29:36,Phoenix Storm,TV Series,Horror,Sci-Fi,2023,51,TV-Y,English,USA,6.8,,,1,93,FALSE,2023-05-26,FALSE
session_090151,user_00407,movie_0751,3/30/24,Laptop,,7.8,completed,SD,USA,FALSE,,cruiz@example.net,James,Williams,27,Male,USA,Virginia,Lake Melaniechester,Standard,2025-02-17,TRUE,11.51,Laptop,4,2022-09-12 15:08:39,City Secret,Movie,Animation,,1997,120,TV-MA,German,UK,4.8,19469161,,,,FALSE,2024-12-29,FALSE
session_084255,user_04769,movie_0071,11/29/24,Desktop,66.8,,paused,HD,Canada,FALSE,,floresjulie@example.net,Matthew,Smith,26,Female,USA,Georgia,South Christopher,Premium+,2024-07-25,TRUE,,Tablet,1,2024-01-13 1:33:16,Phoenix Ice,TV Series,Music,Sci-Fi,2016,70,TV-MA,English,Canada,6.7,,,3,79,TRUE,2024-06-17,FALSE
session_006407,user_03152,movie_0828,10/25/24,Laptop,47.1,96.3,stopped,SD,USA,FALSE,,bshannon@example.com,Paula,Wright,33,Male,Canada,British Columbia,Lake Allenburgh,Premium+,2024-03-11,TRUE,26.22,Gaming Console,,2024-07-01 23:47:01,My Fire,Movie,Sport,Adventure,2010,92,PG-13,English,Canada,7.1,6655248,12028987,,,FALSE,2024-08-27,FALSE
session_002723,user_03199,movie_0650,12/16/25,Tablet,75.9,50.4,completed,HD,Canada,TRUE,4,hernandezamanda@example.org,Benjamin,Huang,46,Male,USA,Florida,Ortizland,Standard,2024-04-07,TRUE,11.28,Laptop,6,2024-12-22 10:26:32,First Kingdom,Movie,Adventure,,2020,99,TV-G,English,USA,5.2,182524033,3132808,,,FALSE,2022-11-28,FALSE
session_043020,user_05036,movie_0384,7/22/24,Desktop,,42.7,stopped,HD,Canada,FALSE,,colesara@example.com,Richard,Martin,38,Prefer not to say,USA,New York,Henryport,Basic,2023-12-07,TRUE,4.66,Desktop,4,2023-05-19 18:57:22,Night Adventure,Stand-up Comedy,Music,Thriller,2013,42,G,English,USA,8.8,,,,,TRUE,2022-02-27,FALSE
session_025798,user_08814,movie_0867,1/16/24,Laptop,20.6,3.2,stopped,SD,Canada,FALSE,5,shawn88@example.org,Jeremiah,Gonzales,14,Female,Canada,Quebec,Keithville,Premium,2025-01-14,TRUE,6.44,Tablet,,2023-06-27 9:21:33,Story Legend,Documentary,Mystery,,2008,103,TV-G,Spanish,South Korea,9.6,,,,,FALSE,2022-04-21,TRUE
session_060513,user_09134,movie_0365,11/12/24,Smart TV,32.8,41.3,paused,HD,USA,FALSE,,nancythomas@example.net,Misty,Olson,35,Female,USA,Michigan,East Emilyland,Premium,2025-04-17,TRUE,14.05,Desktop,,2022-08-18 20:27:38,First Quest,TV Series,Action,Mystery,2011,70,NC-17,English,USA,7.3,,,,170,FALSE,2025-06-30,TRUE
session_039247,user_06635,movie_0499,9/6/24,Laptop,94.3,,completed,HD,USA,FALSE,,shafferbobby@example.net,Jessica,Adams,53,Other,Canada,New Brunswick,North Brent,Standard,2023-05-21,TRUE,10.85,Mobile,,2024-11-02 17:59:03,Family Story,TV Series,Western,,1998,43,TV-Y7,English,USA,7.9,,,10,163,FALSE,2023-10-01,FALSE
session_041099,user_08510,movie_0784,12/23/24,Mobile,34.3,36.3,completed,SD,USA,TRUE,,ewallace@example.net,Scott,Gibbs,23,Female,Canada,New Brunswick,Kingview,Premium,2024-04-19,TRUE,13.88,Desktop,1,2022-09-19 0:11:36,Kingdom Kingdom,Movie,Adventure,,2003,111,G,German,Canada,3,,,,,FALSE,2025-01-02,FALSE
session_013039,user_05787,movie_0488,12/24/24,Desktop,10.3,93.3,started,HD,Canada,FALSE,,shannonsharp@example.org,Christopher,Salinas,28,Male,USA,Texas,North Russell,Standard,2024-09-27,TRUE,30.73,Laptop,3,2023-02-27 19:29:06,My Mystery,Movie,Thriller,,2013,111,NC-17,Hindi,Canada,,252254,161575,,,FALSE,2023-07-16,FALSE
session_078972,user_05579,movie_0043,7/23/24,Laptop,53.3,90.4,stopped,HD,Canada,FALSE,,williamsgregory@example.org,Samuel,Lewis,,Female,USA,Texas,East Cindy,Standard,2024-09-25,TRUE,3.71,Desktop,,2023-10-06 20:42:55,City Queen,Documentary,Family,,2005,80,PG-13,Spanish,USA,6.3,,,,,FALSE,2022-12-12,FALSE
session_019193,user_06346,movie_0822,11/15/25,Mobile,28.5,82.9,started,4K,Canada,FALSE,5,williamsroger@example.net,Lauren,Lin,,Male,USA,Washington,Nicolemouth,Standard,2023-07-29,TRUE,7.97,Mobile,2,2023-11-15 5:26:29,Family Mystery,TV Series,War,Family,2002,47,TV-PG,English,USA,6.8,,,9,91,FALSE,2021-02-19,FALSE
session_026209,user_07283,movie_0681,3/6/24,Mobile,18.7,3.4,started,4K,USA,FALSE,,alexandra62@example.com,Autumn,White,-5,Female,USA,Virginia,Morganhaven,Premium,2023-12-29,TRUE,29.58,Tablet,,2023-11-29 4:17:49,A Family,Stand-up Comedy,Thriller,,2015,27,PG,Spanish,Canada,7.4,,,,,FALSE,2024-11-08,FALSE
session_054652,user_01175,movie_0683,2/16/25,Tablet,77.1,81.2,paused,HD,USA,FALSE,,gproctor@example.net,Vincent,Holder,35,Female,USA,Georgia,East Lawrence,Premium,2025-01-07,FALSE,11.73,Laptop,1,2022-09-30 20:28:40,Little Dream,Limited Series,Animation,Documentary,1998,61,TV-Y7,English,USA,3.7,,,7,120,TRUE,2024-07-08,TRUE
session_077066,user_04346,movie_0099,5/19/25,Laptop,13.3,13.8,paused,4K,USA,FALSE,,bradleyglenn@example.net,Daniel,Gonzalez,27,Female,USA,New Jersey,West Dannyport,Premium+,2023-12-25,FALSE,10.19,Mobile,2,2023-11-12 6:02:45,Dragon Day,Documentary,Western,,2021,110,PG,English,UK,8.3,,,,,FALSE,2021-07-06,TRUE
session_074783,user_01627,movie_0955,11/10/25,Smart TV,32.1,34.9,paused,4K,USA,FALSE,,christopher18@example.org,Sherry,Collins,35,Other,USA,Washington,Lake Janeburgh,Standard,2024-06-29,TRUE,3.36,Tablet,2,2025-03-17 14:12:33,Queen Empire,Movie,Fantasy,,2022,87,PG-13,Spanish,USA,7.2,,,,,TRUE,2022-03-03,FALSE
session_067632,user_07952,movie_0668,1/11/25,Tablet,15.6,59.6,completed,HD,Canada,FALSE,,calvingomez@example.org,Anthony,Mckenzie,,Female,Canada,Manitoba,Rodriguezhaven,Premium,2024-12-31,TRUE,12.1,Gaming Console,3,2024-01-14 6:47:56,Day Journey,Movie,Crime,,2013,50,TV-PG,Korean,South Korea,3.1,5519943,,,,TRUE,2022-02-22,FALSE
session_054524,user_00563,movie_0847,3/12/25,Laptop,105.1,16.5,stopped,HD,Canada,FALSE,,ubradley@example.org,Paul,Rose,29,Female,Canada,Nova Scotia,Jenniferland,Premium+,2024-08-18,TRUE,7.66,Tablet,7,2023-07-17 6:31:43,Mystery War,TV Series,Action,,1992,63,NC-17,English,Canada,9.1,,,9,176,FALSE,2024-10-05,TRUE
session_039536,user_07897,movie_0313,8/24/24,Tablet,112.2,,stopped,4K,USA,FALSE,,ugarcia@example.org,Meghan,Martin,26,Male,USA,Maryland,Port Jason,Basic,2024-11-04,FALSE,13.17,Mobile,3,2024-09-16 6:07:45,Quest Love,TV Series,Adventure,War,2004,9,NC-17,English,Canada,0.5,,,,124,FALSE,2023-10-24,FALSE
session_014616,user_06330,movie_0585,10/31/25,Laptop,52.7,2.6,completed,4K,USA,FALSE,5,zacharyhenson@example.org,Melanie,Owens,49,Female,USA,Wisconsin,Tiffanystad,Standard,2023-04-12,TRUE,13.4,Smart TV,2,2024-09-08 15:28:08,Quest Battle,TV Series,Comedy,,2023,59,G,Spanish,USA,,,,6,101,FALSE,2020-11-25,FALSE
